labels,key_words,review
price,2 place staff price menu ambience food miscellaneous service,My Moon spent all their money on an architect/interior designer and forgot about the chef.
staff,1 place staff price menu ambience food miscellaneous service,My Moon spent all their money on an architect/interior designer and forgot about the chef.
staff,1 place staff price menu ambience food miscellaneous service,I asked one of the more elderly managers what we were eating and he joked that he didn't really know so he referred someone else to us who basically repeated what was written in the menu.
menu,2 place staff price menu ambience food miscellaneous service,I asked one of the more elderly managers what we were eating and he joked that he didn't really know so he referred someone else to us who basically repeated what was written in the menu.
ambience,2 place staff price menu ambience food miscellaneous service,"In the dim lighting, I thought the portions were impressive and dug in."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"In the dim lighting, I thought the portions were impressive and dug in."
staff,1 place staff price menu ambience food miscellaneous service,"Meanwhile, our server was dancing and posing by the bar."
place,2 place staff price menu ambience food miscellaneous service,"Meanwhile, our server was dancing and posing by the bar."
miscellaneous,3 place staff price menu ambience food miscellaneous service,The whole table must participate and you have to be willing to let the chef cook for you with no menu.
staff,3 place staff price menu ambience food miscellaneous service,The whole table must participate and you have to be willing to let the chef cook for you with no menu.
menu,2 place staff price menu ambience food miscellaneous service,The whole table must participate and you have to be willing to let the chef cook for you with no menu.
food,2 place staff price menu ambience food miscellaneous service,"When we went up to get what we assumed would be our second drink at no charge, the bartender charged us $5 a piece."
staff,1 place staff price menu ambience food miscellaneous service,"When we went up to get what we assumed would be our second drink at no charge, the bartender charged us $5 a piece."
staff,1 place staff price menu ambience food miscellaneous service,We saw problems with our waitress immediately when she frowned when we opted for tap water instead of bottled.
food,2 place staff price menu ambience food miscellaneous service,We saw problems with our waitress immediately when she frowned when we opted for tap water instead of bottled.
staff,3 place staff price menu ambience food miscellaneous service,"Waiter was very arrogant, though tha staff was attentive and when a waiter pilled a glass of water on one of our guests, the hostess ran with a dry cleaning voucher even though we did not make a big deak of it - just an accident and only water."
food,2 place staff price menu ambience food miscellaneous service,"Waiter was very arrogant, though tha staff was attentive and when a waiter pilled a glass of water on one of our guests, the hostess ran with a dry cleaning voucher even though we did not make a big deak of it - just an accident and only water."
price,3 place staff price menu ambience food miscellaneous service,"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same."
place,3 place staff price menu ambience food miscellaneous service,"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same."
food,2 place staff price menu ambience food miscellaneous service,"For the money, it's a dependable and fun place to get sushi - bring friends and share the 2 for 1 rolls (they have to be 2 of the same."
service,1 place staff price menu ambience food miscellaneous service,"The service was lacking a bit, we waited about 20 mins for a waiter and water to come to us once we were sat and we had to ask for everything twice, even drink orders - I think maybe we just got stuck with a bad waiter though."
food,2 place staff price menu ambience food miscellaneous service,"The service was lacking a bit, we waited about 20 mins for a waiter and water to come to us once we were sat and we had to ask for everything twice, even drink orders - I think maybe we just got stuck with a bad waiter though."
staff,1 place staff price menu ambience food miscellaneous service,"When I asked the manager to remove the coffee, she did so without question, but never asked why and never followed up on the issue (she was far too busy flirting with the male waiters)."
food,2 place staff price menu ambience food miscellaneous service,"When I asked the manager to remove the coffee, she did so without question, but never asked why and never followed up on the issue (she was far too busy flirting with the male waiters)."
food,2 place staff price menu ambience food miscellaneous service,"We both orderd drinks that we never recived, but were charged for, and when we said something to the waiter he rolled his eyes and asked if we wanted them anyway (after we were done eating and more than ready to go."
staff,1 place staff price menu ambience food miscellaneous service,"We both orderd drinks that we never recived, but were charged for, and when we said something to the waiter he rolled his eyes and asked if we wanted them anyway (after we were done eating and more than ready to go."
staff,3 place staff price menu ambience food miscellaneous service,"waiters were very nice, they dont take reservations during the week end, we waited at the bar with some sangria, Very good experience, loud music but we were able to communicate easily, overall i recommand this place to groups and dates,   Will be back more often!"
place,2 place staff price menu ambience food miscellaneous service,"waiters were very nice, they dont take reservations during the week end, we waited at the bar with some sangria, Very good experience, loud music but we were able to communicate easily, overall i recommand this place to groups and dates,   Will be back more often!"
food,2 place staff price menu ambience food miscellaneous service,"waiters were very nice, they dont take reservations during the week end, we waited at the bar with some sangria, Very good experience, loud music but we were able to communicate easily, overall i recommand this place to groups and dates,   Will be back more often!"
miscellaneous,3 place staff price menu ambience food miscellaneous service,"waiters were very nice, they dont take reservations during the week end, we waited at the bar with some sangria, Very good experience, loud music but we were able to communicate easily, overall i recommand this place to groups and dates,   Will be back more often!"
staff,3 place staff price menu ambience food miscellaneous service,"I discovered recent new management has made major improvements at this location ie the bar, dining areas, party room and bathrooms and keeping the kitchen open after 11PM."
place,2 place staff price menu ambience food miscellaneous service,"I discovered recent new management has made major improvements at this location ie the bar, dining areas, party room and bathrooms and keeping the kitchen open after 11PM."
food,1 place staff price menu ambience food miscellaneous service,I would not suggest dining here unless you get a different server.
staff,2 place staff price menu ambience food miscellaneous service,I would not suggest dining here unless you get a different server.
ambience,3 place staff price menu ambience food miscellaneous service,"Decor is old, but the bathrooms are clean and updated."
place,1 place staff price menu ambience food miscellaneous service,"Decor is old, but the bathrooms are clean and updated."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"After having the table cleared and recieving fresh warm plates, we shared the Chicken Tikka Masala and the Chicken and Lentils."
food,2 place staff price menu ambience food miscellaneous service,"After having the table cleared and recieving fresh warm plates, we shared the Chicken Tikka Masala and the Chicken and Lentils."
food,1 place staff price menu ambience food miscellaneous service,I will say that often times they make their drinks very strong (may tell your bartender / waitress to keep it mild).
staff,2 place staff price menu ambience food miscellaneous service,I will say that often times they make their drinks very strong (may tell your bartender / waitress to keep it mild).
food,3 place staff price menu ambience food miscellaneous service,"The food is worth going for, but the boys in behind the bar in the lounge are what keep me coming back!"
place,2 place staff price menu ambience food miscellaneous service,"The food is worth going for, but the boys in behind the bar in the lounge are what keep me coming back!"
staff,1 place staff price menu ambience food miscellaneous service,The server spilled beer on the table when he poured it; he dropped ice cubes for another one of our guests and water everywhere else.
food,2 place staff price menu ambience food miscellaneous service,The server spilled beer on the table when he poured it; he dropped ice cubes for another one of our guests and water everywhere else.
miscellaneous,2 place staff price menu ambience food miscellaneous service,The server spilled beer on the table when he poured it; he dropped ice cubes for another one of our guests and water everywhere else.
service,1 place staff price menu ambience food miscellaneous service,The only downside was the service was slow and our waitress kept forgetting to bring our drinks.
staff,1 place staff price menu ambience food miscellaneous service,The only downside was the service was slow and our waitress kept forgetting to bring our drinks.
food,2 place staff price menu ambience food miscellaneous service,The only downside was the service was slow and our waitress kept forgetting to bring our drinks.
place,2 place staff price menu ambience food miscellaneous service,"too bad that the 2 sushi chefs have become a bit too busy to chat away with the guests at the counter, but they try and hey, we are here for the food !!!"
food,3 place staff price menu ambience food miscellaneous service,"too bad that the 2 sushi chefs have become a bit too busy to chat away with the guests at the counter, but they try and hey, we are here for the food !!!"
food,2 place staff price menu ambience food miscellaneous service,") I'm sticking with Cafe Mozart--which has the same desserts, bigger slices, and lower prices!"
price,3 place staff price menu ambience food miscellaneous service,") I'm sticking with Cafe Mozart--which has the same desserts, bigger slices, and lower prices!"
service,1 place staff price menu ambience food miscellaneous service,"There is a litte bit of a wait on the food, but it is well worth it!"
food,2 place staff price menu ambience food miscellaneous service,"There is a litte bit of a wait on the food, but it is well worth it!"
staff,3 place staff price menu ambience food miscellaneous service,The waitstaff is charming and knowledgeable about the menu.
menu,2 place staff price menu ambience food miscellaneous service,The waitstaff is charming and knowledgeable about the menu.
place,2 place staff price menu ambience food miscellaneous service,We got up from the bar and got pushy with the hostess and finally were seated at an excellent table.
staff,3 place staff price menu ambience food miscellaneous service,We got up from the bar and got pushy with the hostess and finally were seated at an excellent table.
staff,1 place staff price menu ambience food miscellaneous service,Our hostess was more concerned about the appearance of the banquets than wether we had the right menus.
menu,2 place staff price menu ambience food miscellaneous service,Our hostess was more concerned about the appearance of the banquets than wether we had the right menus.
staff,1 place staff price menu ambience food miscellaneous service,The second time we went the waiter didn't put in our pizza order!
food,2 place staff price menu ambience food miscellaneous service,The second time we went the waiter didn't put in our pizza order!
ambience,3 place staff price menu ambience food miscellaneous service,"Atmosphere in the formal room was nice, but the informal dining room was extremely loud which ultimately made the formal room louder than my perference."
place,1 place staff price menu ambience food miscellaneous service,"Atmosphere in the formal room was nice, but the informal dining room was extremely loud which ultimately made the formal room louder than my perference."
food,2 place staff price menu ambience food miscellaneous service,"We showed up and waited 30 minutes in line 30 minutes to get our drinks -after we asked twice, the service was the worst I've had in nyc."
service,1 place staff price menu ambience food miscellaneous service,"We showed up and waited 30 minutes in line 30 minutes to get our drinks -after we asked twice, the service was the worst I've had in nyc."
menu,2 place staff price menu ambience food miscellaneous service,"I tried almost everything on the menu, but my fav is the pumkin raviloi, too bad it's only seasonal."
food,3 place staff price menu ambience food miscellaneous service,"I tried almost everything on the menu, but my fav is the pumkin raviloi, too bad it's only seasonal."
food,3 place staff price menu ambience food miscellaneous service,It was more than enough food even though the portions are tiny.
miscellaneous,1 place staff price menu ambience food miscellaneous service,It was more than enough food even though the portions are tiny.
place,1 place staff price menu ambience food miscellaneous service,"The place was small and simple, but I never cared about service or decor."
ambience,2 place staff price menu ambience food miscellaneous service,"The place was small and simple, but I never cared about service or decor."
price,2 place staff price menu ambience food miscellaneous service,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again."
food,1 place staff price menu ambience food miscellaneous service,"The bill came out to like $100pp, and noone touched their food, and drinks were left untouched because after the first bite/sip you want to never touch it again."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"It is a small restaurant so without reservations, there can be a long wait."
service,1 place staff price menu ambience food miscellaneous service,"It is a small restaurant so without reservations, there can be a long wait."
place,2 place staff price menu ambience food miscellaneous service,"Additionally the bar upstairs is picturesque and spacious, even though the techno music is horrible."
ambience,1 place staff price menu ambience food miscellaneous service,"Additionally the bar upstairs is picturesque and spacious, even though the techno music is horrible."
food,3 place staff price menu ambience food miscellaneous service,The ensuing dinner was definitely worth the wait; I'll be dreaming about chef Jodi Williams' extraordinary fried squash blossoms for a long time.
staff,2 place staff price menu ambience food miscellaneous service,The ensuing dinner was definitely worth the wait; I'll be dreaming about chef Jodi Williams' extraordinary fried squash blossoms for a long time.
miscellaneous,2 place staff price menu ambience food miscellaneous service,Beers on tap were pretty good and we had a great waiter but the food left much to be desired.
staff,3 place staff price menu ambience food miscellaneous service,Beers on tap were pretty good and we had a great waiter but the food left much to be desired.
food,1 place staff price menu ambience food miscellaneous service,Beers on tap were pretty good and we had a great waiter but the food left much to be desired.
service,3 place staff price menu ambience food miscellaneous service,"But the service, though invariably genial and helpful, can be weirdly haphazard -- waiters disappear mysteriously, only to reemerge just when you've decided their shift must have ended -- possibly an understaffing issue?"
staff,1 place staff price menu ambience food miscellaneous service,"But the service, though invariably genial and helpful, can be weirdly haphazard -- waiters disappear mysteriously, only to reemerge just when you've decided their shift must have ended -- possibly an understaffing issue?"
ambience,3 place staff price menu ambience food miscellaneous service,on the food-front while adding just enough of a civilized atmosphere where you won't worry about either your neighbor or the wait staff biting off one of your fingers.
staff,2 place staff price menu ambience food miscellaneous service,on the food-front while adding just enough of a civilized atmosphere where you won't worry about either your neighbor or the wait staff biting off one of your fingers.
food,2 place staff price menu ambience food miscellaneous service,I think that argentine cuisine can be match more interesting better that the insipid expirience that I had in this overpriced place.
place,1 place staff price menu ambience food miscellaneous service,I think that argentine cuisine can be match more interesting better that the insipid expirience that I had in this overpriced place.
price,2 place staff price menu ambience food miscellaneous service,DINERS serve better french toast than Balthazar.
food,3 place staff price menu ambience food miscellaneous service,DINERS serve better french toast than Balthazar.
staff,1 place staff price menu ambience food miscellaneous service,"Arrive at 7:00pm, the waiters didn't give us our menus till an 1 1/2 hour later."
menu,2 place staff price menu ambience food miscellaneous service,"Arrive at 7:00pm, the waiters didn't give us our menus till an 1 1/2 hour later."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"The hummus was not flavorful and when we ran out of bread and asked for more, it never came."
food,2 place staff price menu ambience food miscellaneous service,"The hummus was not flavorful and when we ran out of bread and asked for more, it never came."
food,3 place staff price menu ambience food miscellaneous service,"That's almost enough to prove its legitimacy to me, but eating there, both for a quick slice and sit-down for pasta with my family has always been a delicious, inexpensive and fun experience."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"That's almost enough to prove its legitimacy to me, but eating there, both for a quick slice and sit-down for pasta with my family has always been a delicious, inexpensive and fun experience."
ambience,3 place staff price menu ambience food miscellaneous service,"I love the decor but would not recommend sitting in the communal tables unless its a very big group, much more fun getting a table and people watch while you chomp on your $20 palm sized truffle pizza."
food,2 place staff price menu ambience food miscellaneous service,"I love the decor but would not recommend sitting in the communal tables unless its a very big group, much more fun getting a table and people watch while you chomp on your $20 palm sized truffle pizza."
menu,2 place staff price menu ambience food miscellaneous service,Then another pleasant surprise - the menu said we had to share the entree for each couple.
food,2 place staff price menu ambience food miscellaneous service,Then another pleasant surprise - the menu said we had to share the entree for each couple.
miscellaneous,3 place staff price menu ambience food miscellaneous service,Then another pleasant surprise - the menu said we had to share the entree for each couple.
food,1 place staff price menu ambience food miscellaneous service,I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.
menu,2 place staff price menu ambience food miscellaneous service,I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.
miscellaneous,3 place staff price menu ambience food miscellaneous service,I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.
food,2 place staff price menu ambience food miscellaneous service,The Food  Most restaurants with more than 250 items on the regular menu don't do any of them particularly well.
menu,1 place staff price menu ambience food miscellaneous service,The Food  Most restaurants with more than 250 items on the regular menu don't do any of them particularly well.
staff,3 place staff price menu ambience food miscellaneous service,"The waitstaff was helpful but watch out, after you pay your hefty bill managment will ask you to leave if they think you've lingered too long."
price,2 place staff price menu ambience food miscellaneous service,"The waitstaff was helpful but watch out, after you pay your hefty bill managment will ask you to leave if they think you've lingered too long."
ambience,1 place staff price menu ambience food miscellaneous service,It's too loud and the cheesiest music is played throughout the meal.
food,2 place staff price menu ambience food miscellaneous service,It's too loud and the cheesiest music is played throughout the meal.
food,3 place staff price menu ambience food miscellaneous service,"Yellowtail tuna carpaccio, lightly dressed with a hint of mint, sings of summer, and crab salad partnered with sweet-hot mango mustard and greens hits all the right flavor notes."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"Yellowtail tuna carpaccio, lightly dressed with a hint of mint, sings of summer, and crab salad partnered with sweet-hot mango mustard and greens hits all the right flavor notes."
menu,2 place staff price menu ambience food miscellaneous service,"The menu alternates between typical American fare (salads, potato skins, Angus burgers and grilled chicken) and modestly international cuisine like fajitas, wraps and pot stickers."
price,3 place staff price menu ambience food miscellaneous service,"The menu alternates between typical American fare (salads, potato skins, Angus burgers and grilled chicken) and modestly international cuisine like fajitas, wraps and pot stickers."
food,3 place staff price menu ambience food miscellaneous service,"The menu alternates between typical American fare (salads, potato skins, Angus burgers and grilled chicken) and modestly international cuisine like fajitas, wraps and pot stickers."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"The menu alternates between typical American fare (salads, potato skins, Angus burgers and grilled chicken) and modestly international cuisine like fajitas, wraps and pot stickers."
ambience,3 place staff price menu ambience food miscellaneous service,"The pro's: Good ambience,service The Con's: For the 4 to 5 star price (200 dollars for 2 people which included 2 drinks each, an appetizer, main course, and a hsared dessert), the food and presentation was just average."
service,3 place staff price menu ambience food miscellaneous service,"The pro's: Good ambience,service The Con's: For the 4 to 5 star price (200 dollars for 2 people which included 2 drinks each, an appetizer, main course, and a hsared dessert), the food and presentation was just average."
price,2 place staff price menu ambience food miscellaneous service,"The pro's: Good ambience,service The Con's: For the 4 to 5 star price (200 dollars for 2 people which included 2 drinks each, an appetizer, main course, and a hsared dessert), the food and presentation was just average."
food,2 place staff price menu ambience food miscellaneous service,"The pro's: Good ambience,service The Con's: For the 4 to 5 star price (200 dollars for 2 people which included 2 drinks each, an appetizer, main course, and a hsared dessert), the food and presentation was just average."
menu,2 place staff price menu ambience food miscellaneous service,The menu had some slight twists to conventional upscale Mexican.
miscellaneous,3 place staff price menu ambience food miscellaneous service,The menu had some slight twists to conventional upscale Mexican.
food,2 place staff price menu ambience food miscellaneous service,"my one complaint is that when we were finished with our dinner, it took an abnormally long time for our waitress to get with the program and bring us our check."
staff,1 place staff price menu ambience food miscellaneous service,"my one complaint is that when we were finished with our dinner, it took an abnormally long time for our waitress to get with the program and bring us our check."
place,1 place staff price menu ambience food miscellaneous service,The service was average and the tables are really close together (but who cares when the food is this good).
food,3 place staff price menu ambience food miscellaneous service,The service was average and the tables are really close together (but who cares when the food is this good).
place,2 place staff price menu ambience food miscellaneous service,"In Short This restaurant, an offshoot of the celebrity-besieged East Hampton eatery of the same name, is enlivened by a copper-topped bar, an on-display wood-burning oven and a royal blue oceanic mural running along its walls."
food,3 place staff price menu ambience food miscellaneous service,"In Short This restaurant, an offshoot of the celebrity-besieged East Hampton eatery of the same name, is enlivened by a copper-topped bar, an on-display wood-burning oven and a royal blue oceanic mural running along its walls."
staff,3 place staff price menu ambience food miscellaneous service,My friend was a vegetarian and the staff went out of their way to provide her with a special entree.
food,2 place staff price menu ambience food miscellaneous service,My friend was a vegetarian and the staff went out of their way to provide her with a special entree.
place,1 place staff price menu ambience food miscellaneous service,"They ended up cramming 10 of us on 3 small tables, then taking forever with our food."
food,2 place staff price menu ambience food miscellaneous service,"They ended up cramming 10 of us on 3 small tables, then taking forever with our food."
food,2 place staff price menu ambience food miscellaneous service,"For dessert we split the combination platter, which had rather small portions but they were good."
miscellaneous,1 place staff price menu ambience food miscellaneous service,"For dessert we split the combination platter, which had rather small portions but they were good."
place,2 place staff price menu ambience food miscellaneous service,"If you go in, make sure to listen to the unbelievably loud microphone that the folks at the counter use to dictate orders to the cooks who stand about two feet behind them."
staff,1 place staff price menu ambience food miscellaneous service,"If you go in, make sure to listen to the unbelievably loud microphone that the folks at the counter use to dictate orders to the cooks who stand about two feet behind them."
service,1 place staff price menu ambience food miscellaneous service,Service was not snooty and you'll be treated the same whether you order one of the $150+ kaiseki dinners or a single entree.
food,2 place staff price menu ambience food miscellaneous service,Service was not snooty and you'll be treated the same whether you order one of the $150+ kaiseki dinners or a single entree.
food,2 place staff price menu ambience food miscellaneous service,"Unfortunately, that lunch can take a loooooong time as the waiters seem to forget food orders, forget drink orders, and forget to refill water glasses."
staff,1 place staff price menu ambience food miscellaneous service,"Unfortunately, that lunch can take a loooooong time as the waiters seem to forget food orders, forget drink orders, and forget to refill water glasses."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"Unfortunately, that lunch can take a loooooong time as the waiters seem to forget food orders, forget drink orders, and forget to refill water glasses."
food,2 place staff price menu ambience food miscellaneous service,"Ordered a beer from the bartender, she opened it and the told me that she didn't know the price !!"
staff,1 place staff price menu ambience food miscellaneous service,"Ordered a beer from the bartender, she opened it and the told me that she didn't know the price !!"
food,1 place staff price menu ambience food miscellaneous service,"The Food Recalling an era of calorie-defying decadence--hard liquor, red meat, cigars and mammoth portions--gluttony is the operative word here."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"The Food Recalling an era of calorie-defying decadence--hard liquor, red meat, cigars and mammoth portions--gluttony is the operative word here."
food,3 place staff price menu ambience food miscellaneous service,"Personally, I like my food fresh, so you just have to tell the waiter that you would like to order by ear."
staff,2 place staff price menu ambience food miscellaneous service,"Personally, I like my food fresh, so you just have to tell the waiter that you would like to order by ear."
menu,3 place staff price menu ambience food miscellaneous service,The tasting menu experience lasted close to three hours and included six or seven food courses and three desert courses.
food,2 place staff price menu ambience food miscellaneous service,The tasting menu experience lasted close to three hours and included six or seven food courses and three desert courses.
staff,1 place staff price menu ambience food miscellaneous service,My partner had ordered an appetizer that was no longer available; the waitress did not inform us when reviewing the specials.
food,2 place staff price menu ambience food miscellaneous service,My partner had ordered an appetizer that was no longer available; the waitress did not inform us when reviewing the specials.
food,2 place staff price menu ambience food miscellaneous service,i went here on a whim and found out you could get sushi for half price kind of like happy hour.
price,3 place staff price menu ambience food miscellaneous service,i went here on a whim and found out you could get sushi for half price kind of like happy hour.
place,2 place staff price menu ambience food miscellaneous service,"It's called OYSTER BAR, and yet no oyster selection at all!"
food,1 place staff price menu ambience food miscellaneous service,"It's called OYSTER BAR, and yet no oyster selection at all!"
menu,3 place staff price menu ambience food miscellaneous service,"They kept the chef, margarita machines, and practically the identical menu from Miracle Grill (the restaurant that formerly had the space); how is it that everything here is so much worse?"
food,2 place staff price menu ambience food miscellaneous service,"They kept the chef, margarita machines, and practically the identical menu from Miracle Grill (the restaurant that formerly had the space); how is it that everything here is so much worse?"
place,2 place staff price menu ambience food miscellaneous service,"They kept the chef, margarita machines, and practically the identical menu from Miracle Grill (the restaurant that formerly had the space); how is it that everything here is so much worse?"
menu,2 place staff price menu ambience food miscellaneous service,"The menu was filled with of course the standard sushi fair, but the real gem was the unuusal and creative combinations of sushis and sauces and other ingredients they had as well."
food,3 place staff price menu ambience food miscellaneous service,"The menu was filled with of course the standard sushi fair, but the real gem was the unuusal and creative combinations of sushis and sauces and other ingredients they had as well."
staff,1 place staff price menu ambience food miscellaneous service,The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.
miscellaneous,2 place staff price menu ambience food miscellaneous service,The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.
food,1 place staff price menu ambience food miscellaneous service,"Not the most adventurous nor exquisite food, but generous portions (at least, on the 3-course prix fixe) that were faultlessly executed, complemented by a varied wine list ranging from that special bottle for a celebratory splurge to excellent choices under $50."
miscellaneous,3 place staff price menu ambience food miscellaneous service,"Not the most adventurous nor exquisite food, but generous portions (at least, on the 3-course prix fixe) that were faultlessly executed, complemented by a varied wine list ranging from that special bottle for a celebratory splurge to excellent choices under $50."
food,3 place staff price menu ambience food miscellaneous service,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.
price,1 place staff price menu ambience food miscellaneous service,The only redeeming factor of the night was the dessert which was very good but certainly not worth the cost of an overall horible experience.
staff,1 place staff price menu ambience food miscellaneous service,"Our waiter must have been a 'stand-in' because he did not know the menu, choices or basic service protocol (bread plate on the left)."
menu,2 place staff price menu ambience food miscellaneous service,"Our waiter must have been a 'stand-in' because he did not know the menu, choices or basic service protocol (bread plate on the left)."
service,2 place staff price menu ambience food miscellaneous service,"Our waiter must have been a 'stand-in' because he did not know the menu, choices or basic service protocol (bread plate on the left)."
food,2 place staff price menu ambience food miscellaneous service,"If your friends persuade you to check this place out, I suggest that you order all of your drinks, apps, entrees, desserts, and the check up front, because you'll never see your server again."
staff,1 place staff price menu ambience food miscellaneous service,"If your friends persuade you to check this place out, I suggest that you order all of your drinks, apps, entrees, desserts, and the check up front, because you'll never see your server again."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top."
food,3 place staff price menu ambience food miscellaneous service,"So are cooked plates: Marinated Kobe beef practically melts on its skewers, soy-buttered scallops collapse with sweet brine and Chawanmushi custard, quivering in eel-soy broth with black truffles and foie gras, is over the top."
food,2 place staff price menu ambience food miscellaneous service,"I've been here twice for brunch, and I found the ambience and food to be much better than the overly-hyped Kitchenette next door."
ambience,3 place staff price menu ambience food miscellaneous service,"I've been here twice for brunch, and I found the ambience and food to be much better than the overly-hyped Kitchenette next door."
miscellaneous,1 place staff price menu ambience food miscellaneous service,Not the ideal spot when you're really hungry -- the plates are tiny and the prices not (like every other upscale tapas place).
price,1 place staff price menu ambience food miscellaneous service,Not the ideal spot when you're really hungry -- the plates are tiny and the prices not (like every other upscale tapas place).
food,2 place staff price menu ambience food miscellaneous service,Not the ideal spot when you're really hungry -- the plates are tiny and the prices not (like every other upscale tapas place).
staff,3 place staff price menu ambience food miscellaneous service,The waiter knew about every item on the menu and explained it very well.
menu,2 place staff price menu ambience food miscellaneous service,The waiter knew about every item on the menu and explained it very well.
staff,1 place staff price menu ambience food miscellaneous service,The waitress only stopped at our table to take our order and pick up the check.
miscellaneous,2 place staff price menu ambience food miscellaneous service,The waitress only stopped at our table to take our order and pick up the check.
price,2 place staff price menu ambience food miscellaneous service,The waitress only stopped at our table to take our order and pick up the check.
miscellaneous,2 place staff price menu ambience food miscellaneous service,We got there before our reservation and the seated us quickly.
service,3 place staff price menu ambience food miscellaneous service,We got there before our reservation and the seated us quickly.
miscellaneous,1 place staff price menu ambience food miscellaneous service,"The Scene Tucked away on the second floor of a small, nondescript Madison Avenue building, Caviar Russe feels more like a private club than a restaurant."
food,2 place staff price menu ambience food miscellaneous service,"The Scene Tucked away on the second floor of a small, nondescript Madison Avenue building, Caviar Russe feels more like a private club than a restaurant."
staff,1 place staff price menu ambience food miscellaneous service,"While the server offered nothing, the host apologized, and said that he hoped that I would return again, perhaps for brunch."
food,2 place staff price menu ambience food miscellaneous service,"While the server offered nothing, the host apologized, and said that he hoped that I would return again, perhaps for brunch."
place,2 place staff price menu ambience food miscellaneous service,"The food was good, the service was fine, and the place has a lot of visual atmosphere, but I would not go back unless I was stuck eating with someone I didn't want to listen to."
ambience,3 place staff price menu ambience food miscellaneous service,"The food was good, the service was fine, and the place has a lot of visual atmosphere, but I would not go back unless I was stuck eating with someone I didn't want to listen to."
food,2 place staff price menu ambience food miscellaneous service,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever."
place,2 place staff price menu ambience food miscellaneous service,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever."
staff,1 place staff price menu ambience food miscellaneous service,"I noticed many of the other comments had negative things to say about the service and food - my thoughts and suggestions are: eat at the bar to avoid a rude waiter or bad service here and Artisanal's reputation is based on the cheese, get the CHEESE and not the steak or whatever."
service,1 place staff price menu ambience food miscellaneous service,"However, the service has SIGNIFICANTLY declined since they expanded into the back room."
place,2 place staff price menu ambience food miscellaneous service,"However, the service has SIGNIFICANTLY declined since they expanded into the back room."
staff,3 place staff price menu ambience food miscellaneous service,"Our waitress was very nice, not snotty - she even gave us a free apertif after the meal (and left the bottle on the table)."
food,2 place staff price menu ambience food miscellaneous service,"Our waitress was very nice, not snotty - she even gave us a free apertif after the meal (and left the bottle on the table)."
ambience,3 place staff price menu ambience food miscellaneous service,Nice decor - but the place is so crowded and noisy you can't enjoy it.
place,1 place staff price menu ambience food miscellaneous service,Nice decor - but the place is so crowded and noisy you can't enjoy it.
staff,1 place staff price menu ambience food miscellaneous service,"The waiter, of course had no knowledge of the yet to be produced wine list and no wine steward or manager bothered to come by the table to check in."
miscellaneous,2 place staff price menu ambience food miscellaneous service,"The waiter, of course had no knowledge of the yet to be produced wine list and no wine steward or manager bothered to come by the table to check in."
price,3 place staff price menu ambience food miscellaneous service,The prices seemed reasonable with entrees ranging from $14-$25.
food,2 place staff price menu ambience food miscellaneous service,The prices seemed reasonable with entrees ranging from $14-$25.
service,1 place staff price menu ambience food miscellaneous service,The only complaints (minor) was a 15 minute wait when we had a 10 PM reservation and the tables are pretty close to one another.
miscellaneous,2 place staff price menu ambience food miscellaneous service,The only complaints (minor) was a 15 minute wait when we had a 10 PM reservation and the tables are pretty close to one another.
place,1 place staff price menu ambience food miscellaneous service,The only complaints (minor) was a 15 minute wait when we had a 10 PM reservation and the tables are pretty close to one another.
staff,3 place staff price menu ambience food miscellaneous service,"What I liked the most is that the staff listened attentively to what I asked for and my meal was prepared EXACTLY the way I asked, what a treat."
