labels	key_words	review
1service	service	The food, congeniality, and service have all deteriorated overf the past few years and so the wait is not worth it.
1staff	staff	I was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.
2place	place	I was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.
1food	food	When our first order came, they forgot the torro (which we later learned it was finished for the night.
2miscellaneous	miscellaneous	When our first order came, they forgot the torro (which we later learned it was finished for the night.
3service	service	service, one would be overpaying for the experience and for the food.
2food	food	service, one would be overpaying for the experience and for the food.
2food	food	(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.
2place	place	(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.
3ambience	ambience	(try the Queso Fundido and fire) Upstairs there is a dining room which is decorated with brightly colored mexican theme.
2food	food	I don't remember the dessert item but when it was brought out flashing lights overhead threw colored beams on the walls and a young waiter came over to our table and did a little dance that was Bollywood MTV for the East Village set.
1staff	staff	I don't remember the dessert item but when it was brought out flashing lights overhead threw colored beams on the walls and a young waiter came over to our table and did a little dance that was Bollywood MTV for the East Village set.
1miscellaneous	miscellaneous	I don't remember the dessert item but when it was brought out flashing lights overhead threw colored beams on the walls and a young waiter came over to our table and did a little dance that was Bollywood MTV for the East Village set.
3place	place	They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.
2food	food	They've also got a huge salad/sushi/appetizer bar that you won't even get to if you're eating the meat.
3ambience	ambience	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.
2food	food	The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.
1staff	staff	The fact that the resteraunt staff couldn't even keep a reservation straight, not to mention that after screwing up, they told us to go scratch and made us wait almost 2 hours.
2miscellaneous	miscellaneous	The fact that the resteraunt staff couldn't even keep a reservation straight, not to mention that after screwing up, they told us to go scratch and made us wait almost 2 hours.
1staff	staff	One waitress was downright rude when we asked for the check.
2price	price	One waitress was downright rude when we asked for the check.
2food	food	Drinks took a while, and after a few rounds pf the we're sorry, we don't have this bottle sir routine.
1miscellaneous	miscellaneous	Drinks took a while, and after a few rounds pf the we're sorry, we don't have this bottle sir routine.
1staff	staff	A waiter looked me in the eye and said we did not order wine, as if to infer we were making this up.
2food	food	A waiter looked me in the eye and said we did not order wine, as if to infer we were making this up.
3miscellaneous	miscellaneous	Moules were excellent, lobster ravioli was VERY salty!
1food	food	Moules were excellent, lobster ravioli was VERY salty!
2miscellaneous	miscellaneous	I am not good with using chopsticks and asked for a fork, instead the owner insisted that I try using a chopstick an made me an easy-to-use chop stick right there on the spot!
3staff	staff	I am not good with using chopsticks and asked for a fork, instead the owner insisted that I try using a chopstick an made me an easy-to-use chop stick right there on the spot!
2price	price	When the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.
2food	food	When the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.
1service	service	When the bill came, both appetizers were charged even though we had one bite of the first and it should not have served competely overcooked.
1staff	staff	Basic facts: sub-par limited menu; poorly made drinks; random crowd; and a waitress (although entertaining) that was doing shots behind the bar.
2place	place	Basic facts: sub-par limited menu; poorly made drinks; random crowd; and a waitress (although entertaining) that was doing shots behind the bar.
3ambience	ambience	The store has a great atmosphere amd amazing staff who are always there to help if its a cup of coffee or a nice chat.
3staff	staff	The store has a great atmosphere amd amazing staff who are always there to help if its a cup of coffee or a nice chat.
2food	food	The store has a great atmosphere amd amazing staff who are always there to help if its a cup of coffee or a nice chat.
2miscellaneous	miscellaneous	The Scene The main dining room of this boisterous Carnegie Hall restaurant, dubbed the New York Room, is a cavernous space with high ceilings and sweeping glass windows.
3place	place	The Scene The main dining room of this boisterous Carnegie Hall restaurant, dubbed the New York Room, is a cavernous space with high ceilings and sweeping glass windows.
1service	service	The only drawback was slow service, but the food and ambience are so nice that your wait is A) pleasant and B) worth it.
3food	food	The only drawback was slow service, but the food and ambience are so nice that your wait is A) pleasant and B) worth it.
3ambience	ambience	The only drawback was slow service, but the food and ambience are so nice that your wait is A) pleasant and B) worth it.
3place	place	It's interesting but after eating dinner here once the only thing I remember is that the bar was nice, drinks expensive and food was only average.
1food	food	It's interesting but after eating dinner here once the only thing I remember is that the bar was nice, drinks expensive and food was only average.
2food	food	however the dessert porportions somehow ballooned to regular conventional sizes.
1miscellaneous	miscellaneous	however the dessert porportions somehow ballooned to regular conventional sizes.
1ambience	ambience	I went on a saturday and the atmosphere was no more exciting than eating dinner at home.
2food	food	I went on a saturday and the atmosphere was no more exciting than eating dinner at home.
2staff	staff	why go there to deal with staffs' attitude and eat bad food?
2service	service	why go there to deal with staffs' attitude and eat bad food?
1food	food	why go there to deal with staffs' attitude and eat bad food?
1staff	staff	The only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.
2food	food	The only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.
1staff	staff	When my group complained to our waiter about a cake cutting fee that involved no cutting, the manager came over to the table and basically told us that it was our fault for not knowing that their policy was just to serve the plates, not to cut.
2food	food	When my group complained to our waiter about a cake cutting fee that involved no cutting, the manager came over to the table and basically told us that it was our fault for not knowing that their policy was just to serve the plates, not to cut.
2miscellaneous	miscellaneous	When my group complained to our waiter about a cake cutting fee that involved no cutting, the manager came over to the table and basically told us that it was our fault for not knowing that their policy was just to serve the plates, not to cut.
1service	service	They don't offer recommendations, take a long time with drink orders, don't check back after serving the entree, and plan on waiting a long time for the check.
2food	food	They don't offer recommendations, take a long time with drink orders, don't check back after serving the entree, and plan on waiting a long time for the check.
1staff	staff	Diners sit around large tables where chefs ostentatiously chop, slice, stir-fry and grill.
2price	price	Diners sit around large tables where chefs ostentatiously chop, slice, stir-fry and grill.
1price	price	Interestingly, cost only becomes truly apparent when dinner is over, as there is no menu before that presented for deserts.
2food	food	Interestingly, cost only becomes truly apparent when dinner is over, as there is no menu before that presented for deserts.
2menu	menu	The menu was nothing special (I had to switch my entree choices several times because the server told me that the portion is really REALLY small!)
1staff	staff	The menu was nothing special (I had to switch my entree choices several times because the server told me that the portion is really REALLY small!)
2food	food	I had to wait quite a while to get my food and the waitress almost knocked me in the head with her tray.
1staff	staff	I had to wait quite a while to get my food and the waitress almost knocked me in the head with her tray.
2price	price	For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.
3food	food	For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.
2miscellaneous	miscellaneous	We waited about 10 minutes for a table and enjoyed peanuts and cocktails at the bar (drinks are $3.
3food	food	We waited about 10 minutes for a table and enjoyed peanuts and cocktails at the bar (drinks are $3.
2place	place	We waited about 10 minutes for a table and enjoyed peanuts and cocktails at the bar (drinks are $3.
1staff	staff	I even had a waiter who was carrying a tray of beers actually TELL me to get out of the way as I was making my way towards the door.
2food	food	I even had a waiter who was carrying a tray of beers actually TELL me to get out of the way as I was making my way towards the door.
1menu	menu	The menu is pricey and the food was not tasty - except for the tostones with garlic and oil.
3food	food	The menu is pricey and the food was not tasty - except for the tostones with garlic and oil.
3place	place	the place had open doors and windows and a very relaxed, candle-lit type of atmosphere.
2miscellaneous	miscellaneous	the place had open doors and windows and a very relaxed, candle-lit type of atmosphere.
3ambience	ambience	the place had open doors and windows and a very relaxed, candle-lit type of atmosphere.
2food	food	Beyond the green awning and floor-to-ceiling windows, sophisticated (and often European) patrons drink wine from the bar in back and dine on French fare like nicoise salad, foie gras, and steak tartare at tightly packed tables.
1place	place	Beyond the green awning and floor-to-ceiling windows, sophisticated (and often European) patrons drink wine from the bar in back and dine on French fare like nicoise salad, foie gras, and steak tartare at tightly packed tables.
2service	service	Coffee served without sugar/milk and took more than 10 min to catch the waiter to ask for it.
1staff	staff	Coffee served without sugar/milk and took more than 10 min to catch the waiter to ask for it.
2miscellaneous	miscellaneous	I had read good reviews about the value and food quality at this restaurant, so I was not surprised to see a decently priced menu (pasta under $10 and entrees approx $12 to $15).
2food	food	I had read good reviews about the value and food quality at this restaurant, so I was not surprised to see a decently priced menu (pasta under $10 and entrees approx $12 to $15).
3menu	menu	I had read good reviews about the value and food quality at this restaurant, so I was not surprised to see a decently priced menu (pasta under $10 and entrees approx $12 to $15).
2menu	menu	The menu of upscale American fare is somewhat intimidating as there are almost too many choices, but our wonderful waiter Eric came to the rescue suggesting and describing specials as if he had just polished off dinner himself.
3staff	staff	The menu of upscale American fare is somewhat intimidating as there are almost too many choices, but our wonderful waiter Eric came to the rescue suggesting and describing specials as if he had just polished off dinner himself.
1staff	staff	The waiter simply comped off our appetizer and then stayed away for the rest of the night--we waited an additional twenty minutes after we were done eating for the check!
2price	price	The waiter simply comped off our appetizer and then stayed away for the rest of the night--we waited an additional twenty minutes after we were done eating for the check!
2miscellaneous	miscellaneous	I have tried to make reservations, but both times, the hostess didn't have my name.
1staff	staff	I have tried to make reservations, but both times, the hostess didn't have my name.
3food	food	Otoro tuna, gorgeously marbled with fat, is captivating; hamachi sashimi, topped by the chef with a whisper of sea salt and a barely-there squeeze of lemon, creates eye-rolling pleasure.
2staff	staff	Otoro tuna, gorgeously marbled with fat, is captivating; hamachi sashimi, topped by the chef with a whisper of sea salt and a barely-there squeeze of lemon, creates eye-rolling pleasure.
3miscellaneous	miscellaneous	Otoro tuna, gorgeously marbled with fat, is captivating; hamachi sashimi, topped by the chef with a whisper of sea salt and a barely-there squeeze of lemon, creates eye-rolling pleasure.
3place	place	The place is huge, but it's always packed with people waiting to be seated because they made the mistake of not making a reservation!
2miscellaneous	miscellaneous	The place is huge, but it's always packed with people waiting to be seated because they made the mistake of not making a reservation!
3ambience	ambience	If you're not looking for a pretentious atmosphere and a restaurant that serves the best steak you've ever eaten.
3food	food	If you're not looking for a pretentious atmosphere and a restaurant that serves the best steak you've ever eaten.
2place	place	If you're not looking for a pretentious atmosphere and a restaurant that serves the best steak you've ever eaten.
2miscellaneous	miscellaneous	It took about ten minutes to get out drink ordering after sitting down and once we recieved the bottle our waitress never once refilled our glasses!
1staff	staff	It took about ten minutes to get out drink ordering after sitting down and once we recieved the bottle our waitress never once refilled our glasses!
2staff	staff	Save the $$ and go to to curry hill (just 2-3 blocks away) or spend the $$ at a midtown indian eatery  (Also: I commented to hostess prior to seating that there were a lot of tables empty when choosing my seat, and she snapped back that they had a lot of reservations coming in at one time.
1place	place	Save the $$ and go to to curry hill (just 2-3 blocks away) or spend the $$ at a midtown indian eatery  (Also: I commented to hostess prior to seating that there were a lot of tables empty when choosing my seat, and she snapped back that they had a lot of reservations coming in at one time.
2miscellaneous	miscellaneous	Save the $$ and go to to curry hill (just 2-3 blocks away) or spend the $$ at a midtown indian eatery  (Also: I commented to hostess prior to seating that there were a lot of tables empty when choosing my seat, and she snapped back that they had a lot of reservations coming in at one time.
2place	place	Upon entering Alta the bar and restaurant decor ironically misguide the patron.
1ambience	ambience	Upon entering Alta the bar and restaurant decor ironically misguide the patron.
1staff	staff	The waitress conveniently added in her tip into our bill, charged $10 for each margarita.
2food	food	The waitress conveniently added in her tip into our bill, charged $10 for each margarita.
3place	place	The space is grand with a very high ceiling although it is one of those places that they keep so dark you are not really sure what you are eating anyway.
2miscellaneous	miscellaneous	The space is grand with a very high ceiling although it is one of those places that they keep so dark you are not really sure what you are eating anyway.
1staff	staff	Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.
2food	food	Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.
1staff	staff	waitstaff was more into pushing the sparkling water than give me a wine menu.
2food	food	waitstaff was more into pushing the sparkling water than give me a wine menu.
2menu	menu	waitstaff was more into pushing the sparkling water than give me a wine menu.
1miscellaneous	miscellaneous	Beer selection is a bit slim, but seats are plentiful and there are several sports monitors placed about the bar.
2place	place	Beer selection is a bit slim, but seats are plentiful and there are several sports monitors placed about the bar.
1place	place	The place got really crowded around 8ish when I went right before Christmas so reservations might be necessary.
2miscellaneous	miscellaneous	The place got really crowded around 8ish when I went right before Christmas so reservations might be necessary.
2food	food	We ordered 1/2 bottle of Gruner, 2 appetizers - foie gras and oysters, 2 entrees - steak and diver scallops, and 1 dessert, the pastry chef's favorite a mixture of crushed avocado, salt glazed caramel and lime sorbet (which really tasted like margarita infused guacamole, to try only if you're feeling wd-50 adventurous) for around $100.
3staff	staff	We ordered 1/2 bottle of Gruner, 2 appetizers - foie gras and oysters, 2 entrees - steak and diver scallops, and 1 dessert, the pastry chef's favorite a mixture of crushed avocado, salt glazed caramel and lime sorbet (which really tasted like margarita infused guacamole, to try only if you're feeling wd-50 adventurous) for around $100.
3staff	staff	The waiter was very attentive and always kept the bread and drinks coming.
2food	food	The waiter was very attentive and always kept the bread and drinks coming.
3miscellaneous	miscellaneous	The drinkers beside us had fresh glasses of water brought on trays to replace the empties and a smiling waitress to cater to their every whim.
2food	food	The drinkers beside us had fresh glasses of water brought on trays to replace the empties and a smiling waitress to cater to their every whim.
3staff	staff	The drinkers beside us had fresh glasses of water brought on trays to replace the empties and a smiling waitress to cater to their every whim.
2menu	menu	Never on the menu or in my inquiry to the waitress was the word garlic mentioned.
1staff	staff	Never on the menu or in my inquiry to the waitress was the word garlic mentioned.
2price	price	Also, be wary of what time of the day you go; around dinnertime, the restaurant becomes a jungle of diners and hustling waitresses.
1staff	staff	Also, be wary of what time of the day you go; around dinnertime, the restaurant becomes a jungle of diners and hustling waitresses.
1staff	staff	I went there recently with my boyfriend and not only did it take the waitress 20 minutes to acknowledge we were even there, 20 minutes to get us water and coffee and even MORE time to place our order and get food!
2food	food	I went there recently with my boyfriend and not only did it take the waitress 20 minutes to acknowledge we were even there, 20 minutes to get us water and coffee and even MORE time to place our order and get food!
2ambience	ambience	The ingredients used are of a good quality and the taste is superb.
3miscellaneous	miscellaneous	The ingredients used are of a good quality and the taste is superb.
3food	food	The ingredients used are of a good quality and the taste is superb.
2place	place	We are 30 plus year olds, very gainfully employed, were not being loud or obnoxious, there were other diners around us as well as a bunch of people at the bar and nobody seemed to have a problem with us except for this manager.
1staff	staff	We are 30 plus year olds, very gainfully employed, were not being loud or obnoxious, there were other diners around us as well as a bunch of people at the bar and nobody seemed to have a problem with us except for this manager.
2food	food	we ordered simple salads, which were outrageous in price and def.
3price	price	we ordered simple salads, which were outrageous in price and def.
1menu	menu	Limited menu but for STEAK,,, and giant onion and tomato salad.
2food	food	Limited menu but for STEAK,,, and giant onion and tomato salad.
1miscellaneous	miscellaneous	In Short Many Murray Hill locals gladly overlook the dull green walls and fluorescent lighting for Jaiya's quick and affordable Thai cooking--if not, they take meals to go or get them delivered.
1ambience	ambience	In Short Many Murray Hill locals gladly overlook the dull green walls and fluorescent lighting for Jaiya's quick and affordable Thai cooking--if not, they take meals to go or get them delivered.
3food	food	In Short Many Murray Hill locals gladly overlook the dull green walls and fluorescent lighting for Jaiya's quick and affordable Thai cooking--if not, they take meals to go or get them delivered.
1service	service	The service was non-existant, the manager spent all of his time at the bar.
1staff	staff	The service was non-existant, the manager spent all of his time at the bar.
2place	place	The service was non-existant, the manager spent all of his time at the bar.
2price	price	(So long that it prevented me from increasing their sales by getting more possible drinks) If i just saw my one waiter the whole night I would have known who to talk too.
2food	food	(So long that it prevented me from increasing their sales by getting more possible drinks) If i just saw my one waiter the whole night I would have known who to talk too.
1staff	staff	(So long that it prevented me from increasing their sales by getting more possible drinks) If i just saw my one waiter the whole night I would have known who to talk too.
3food	food	I went here for a fun dinner with friends - they do not take reservations during the week, but we were seated pretty swiftly for a Friday night, having had a delicious glass of Spanish wine at the bar.
2place	place	I went here for a fun dinner with friends - they do not take reservations during the week, but we were seated pretty swiftly for a Friday night, having had a delicious glass of Spanish wine at the bar.
3miscellaneous	miscellaneous	Wide range of dim sum and food.
2food	food	Wide range of dim sum and food.
3food	food	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
1ambience	ambience	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
3food	food	Mojitos were good and prices werent bad but sides should be included in price as portions are tiny.
1price	price	Mojitos were good and prices werent bad but sides should be included in price as portions are tiny.
1miscellaneous	miscellaneous	Mojitos were good and prices werent bad but sides should be included in price as portions are tiny.
1service	service	About a half hour wait with reservations.
2miscellaneous	miscellaneous	About a half hour wait with reservations.
2food	food	We stumbled onto this diamond in the rough after our dinner plans at Schiller's were thwarted by a 90 minute wait.
1service	service	We stumbled onto this diamond in the rough after our dinner plans at Schiller's were thwarted by a 90 minute wait.
1staff	staff	And when a waiter, in answer to a question by a diner, turns to another table and asks excuse me, do you know what this is?
2place	place	And when a waiter, in answer to a question by a diner, turns to another table and asks excuse me, do you know what this is?
2miscellaneous	miscellaneous	Party of 4 after a Sunday matinee, no reservation, seated promtply, but service was slow.
1service	service	Party of 4 after a Sunday matinee, no reservation, seated promtply, but service was slow.
2food	food	I go to Hing Won pretty often for lunch because it is close by and the prices are right.
3price	price	I go to Hing Won pretty often for lunch because it is close by and the prices are right.
2place	place	Whether it is a weekend brunch, dinner, or just hanging at the bar for cocktails, we always have THE BEST TIME.
3miscellaneous	miscellaneous	Whether it is a weekend brunch, dinner, or just hanging at the bar for cocktails, we always have THE BEST TIME.
2food	food	Although I usually go out mid-week for lunch, I now make it a habit to stop out Thursday or Friday evening to enjoy the live Jazz band.
3ambience	ambience	Although I usually go out mid-week for lunch, I now make it a habit to stop out Thursday or Friday evening to enjoy the live Jazz band.
1staff	staff	Out waitress never came back to our table after taking our food orders.
2food	food	Out waitress never came back to our table after taking our food orders.
1staff	staff	However, after speaking with the manager on the phone for about 15 minutes, the waitress said they couldn't give us any discount but would gladly give us a free pitcher of sangria.
2food	food	However, after speaking with the manager on the phone for about 15 minutes, the waitress said they couldn't give us any discount but would gladly give us a free pitcher of sangria.
2staff	staff	Our waiter suggested a fantastic Greek wine that was far less expensive then we were willing to spend.
3food	food	Our waiter suggested a fantastic Greek wine that was far less expensive then we were willing to spend.
1service	service	The service is disorganised, no one gave us a menu for 15 mins once we were seated, but after that it went smoothly enough but no where near the stella performance of many half as pretensious restaurants.
2menu	menu	The service is disorganised, no one gave us a menu for 15 mins once we were seated, but after that it went smoothly enough but no where near the stella performance of many half as pretensious restaurants.
3food	food	The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.
2miscellaneous	miscellaneous	The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.
1staff	staff	The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.
2miscellaneous	miscellaneous	sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.
3food	food	sam adams on tap, french fries served out of a brown paper bag and a burger cooked perfectly.
1staff	staff	When asked to explain the hostess told us she would lose money by seating us instead of them.
2place	place	When asked to explain the hostess told us she would lose money by seating us instead of them.
3price	price	The prices are reasonable but they don't have a sushi lunch.
1food	food	The prices are reasonable but they don't have a sushi lunch.
1staff	staff	I asked one waitress if I could change tables and she didn't say no outright.
2place	place	I asked one waitress if I could change tables and she didn't say no outright.
3food	food	Food is okay for the price, however there is definitely better thai restaurants!!
2price	price	Food is okay for the price, however there is definitely better thai restaurants!!
3food	food	The whole fish was excellent--not overcooked and served in a light tomato broth.
2service	service	The whole fish was excellent--not overcooked and served in a light tomato broth.
1staff	staff	After we sat down and started ordering, the waiter informed us that they were really only into serving dinners.
2food	food	After we sat down and started ordering, the waiter informed us that they were really only into serving dinners.
1staff	staff	) Howver, we didn't expect to be bumped by waiters a few times during our dinner.
2food	food	) Howver, we didn't expect to be bumped by waiters a few times during our dinner.
2place	place	Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.
3food	food	Sat at the bar and orderd a few appetizers, the humus and cheese plates along with some calamari - all very tasty.
1price	price	I realized that you dont have to wait hours and pay crazy prices for food.
2food	food	I realized that you dont have to wait hours and pay crazy prices for food.
3food	food	On the other hand, the food was good but not awesome as had been described, furthermore I found the portions fairly small for this type of restaurant.
1miscellaneous	miscellaneous	On the other hand, the food was good but not awesome as had been described, furthermore I found the portions fairly small for this type of restaurant.
2food	food	After we finished our salad our waitress told us that they had run out of roast lamb and pastitichio.
1staff	staff	After we finished our salad our waitress told us that they had run out of roast lamb and pastitichio.
1staff	staff	Upon finishing our meal that same waitress that ignored us, suddenly appeared at our table asking if we needed our check, we were finishing our coffee and drinks, yet she was blatantly trying to get us out so that the table could be turned over.
2food	food	Upon finishing our meal that same waitress that ignored us, suddenly appeared at our table asking if we needed our check, we were finishing our coffee and drinks, yet she was blatantly trying to get us out so that the table could be turned over.
2menu	menu	I'm also a big fan of the chicken pizza on their new bar menu (no bread - weird, huh?
1food	food	I'm also a big fan of the chicken pizza on their new bar menu (no bread - weird, huh?
1miscellaneous	miscellaneous	Although I didn't pay for the meal (and it's about $22 bucks a plate, way over my normal eating range), I have to say that it was better than any food I've ever had in little Italy, and there weren't any touristy elements to be found.
2food	food	Although I didn't pay for the meal (and it's about $22 bucks a plate, way over my normal eating range), I have to say that it was better than any food I've ever had in little Italy, and there weren't any touristy elements to be found.
2food	food	Too bad the food and service aren't nearly as nice as the decor.
1service	service	Too bad the food and service aren't nearly as nice as the decor.
3ambience	ambience	Too bad the food and service aren't nearly as nice as the decor.
2staff	staff	waitress brought different food.
1food	food	waitress brought different food.
1ambience	ambience	The ambience was all wrong, the bar opened into the main dining room causing the noise to flow into the room.
2place	place	The ambience was all wrong, the bar opened into the main dining room causing the noise to flow into the room.
3staff	staff	Bartender seemed cool, so maybe I'd go back for a drink.
2food	food	Bartender seemed cool, so maybe I'd go back for a drink.
2staff	staff	Our waiter recommended thZt we share a few of the appetizers; they were great.
3food	food	Our waiter recommended thZt we share a few of the appetizers; they were great.
1service	service	In all cases, service is slow but it's not the waiters fault.
3staff	staff	In all cases, service is slow but it's not the waiters fault.
1service	service	Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.
2food	food	Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.
2miscellaneous	miscellaneous	Horrible service, below average cuisine, asked to leave the table before finishing our wine, and forced to have our port at the bar.
3food	food	Each dish is carefully prepared and is a tribute to the ingredients being served.
2ambience	ambience	Each dish is carefully prepared and is a tribute to the ingredients being served.
2service	service	Each dish is carefully prepared and is a tribute to the ingredients being served.
2miscellaneous	miscellaneous	We waited FOREVER for a table and when the appetizers arrived they were cold or frozen in the middle!
1food	food	We waited FOREVER for a table and when the appetizers arrived they were cold or frozen in the middle!
1ambience	ambience	Let me count the problems: music so loud it hurt, sticky unclean tables, the waitress took a long time to take our order, and then didn't bring a glass for the beer.
1place	place	Let me count the problems: music so loud it hurt, sticky unclean tables, the waitress took a long time to take our order, and then didn't bring a glass for the beer.
1staff	staff	Let me count the problems: music so loud it hurt, sticky unclean tables, the waitress took a long time to take our order, and then didn't bring a glass for the beer.
2miscellaneous	miscellaneous	Let me count the problems: music so loud it hurt, sticky unclean tables, the waitress took a long time to take our order, and then didn't bring a glass for the beer.
2food	food	Let me count the problems: music so loud it hurt, sticky unclean tables, the waitress took a long time to take our order, and then didn't bring a glass for the beer.
2food	food	I have been back for several dinners and lunchs and especially like the terrace when weather permits.
3miscellaneous	miscellaneous	I have been back for several dinners and lunchs and especially like the terrace when weather permits.
3miscellaneous	miscellaneous	Best value is the sushi/sashimi lunch combo - get the large for double pieces on sushi!
2food	food	Best value is the sushi/sashimi lunch combo - get the large for double pieces on sushi!
1ambience	ambience	Music was blasting (speakers located practically on top of every table), and we asked the waitress if they can turn it down.
2staff	staff	Music was blasting (speakers located practically on top of every table), and we asked the waitress if they can turn it down.
1service	service	My only quibbles are service - which was confused (we waited 10 minutes for menus), and the wine list, which is over-the-top expensive.
2menu	menu	My only quibbles are service - which was confused (we waited 10 minutes for menus), and the wine list, which is over-the-top expensive.
1food	food	My only quibbles are service - which was confused (we waited 10 minutes for menus), and the wine list, which is over-the-top expensive.
3staff	staff	food is heaven  we were greeted by the hostess and sat down immediatly the space was very crowded and and we decided to order drinks promptly food can wait.
2food	food	food is heaven  we were greeted by the hostess and sat down immediatly the space was very crowded and and we decided to order drinks promptly food can wait.
1food	food	With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.
2price	price	With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.
3service	service	Part of the charm is in the earnest service; part of it is the colorful clientele; but the real charm comes from what emerges from the kitchen.
3food	food	Part of the charm is in the earnest service; part of it is the colorful clientele; but the real charm comes from what emerges from the kitchen.
2place	place	Part of the charm is in the earnest service; part of it is the colorful clientele; but the real charm comes from what emerges from the kitchen.
1staff	staff	the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.
2service	service	the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.
2place	place	the wait staff looks like were doing us a favor giving us service and two loud guys at the bar made my evening with my wife quiet miserable.
3staff	staff	The waitress encouraged to come for dinner and brunch, and I followed her recommandation.
2food	food	The waitress encouraged to come for dinner and brunch, and I followed her recommandation.
2food	food	Not being familiar with Vietnamese cuisine, we found the menu descriptions very helpful.
3menu	menu	Not being familiar with Vietnamese cuisine, we found the menu descriptions very helpful.
2food	food	i had the smallest martini, which the waiter spilled part of.
1staff	staff	i had the smallest martini, which the waiter spilled part of.
3food	food	To sum it up, the steak is indeed the best out there, but the servers and especially the hosts are big time jerks.
1staff	staff	To sum it up, the steak is indeed the best out there, but the servers and especially the hosts are big time jerks.
2place	place	Patrons can choose to be seated in the front room with a little more activity and more of a bar feel or in one of the 2 back rooms which both offer slightly quieter, more relaxed environments.
3ambience	ambience	Patrons can choose to be seated in the front room with a little more activity and more of a bar feel or in one of the 2 back rooms which both offer slightly quieter, more relaxed environments.
2food	food	For dinner we decided to take our servers advice and order several items to share.
3staff	staff	For dinner we decided to take our servers advice and order several items to share.
3food	food	He prepares the most authentic dishes, I guess that's why the bar is usually filled with Japanese.
2place	place	He prepares the most authentic dishes, I guess that's why the bar is usually filled with Japanese.
3miscellaneous	miscellaneous	The Scene Superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.
2staff	staff	The Scene Superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.
3food	food	The Scene Superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.
1staff	staff	We waited for 1 hour each time the waitress came over to our table.
2miscellaneous	miscellaneous	We waited for 1 hour each time the waitress came over to our table.
1staff	staff	On my last visit we arrived around 9 on a Saturday, and although it wasn't crowded, the waitress acted like we were inconveniencing her, forgot bread, drinks, etc.
2food	food	On my last visit we arrived around 9 on a Saturday, and although it wasn't crowded, the waitress acted like we were inconveniencing her, forgot bread, drinks, etc.
1miscellaneous	miscellaneous	When we arrived, our table wasn't ready and we waited 30 minutes in the bar.
2place	place	When we arrived, our table wasn't ready and we waited 30 minutes in the bar.
1staff	staff	Our waiter snubbed us when we asked if there was dessert (there wasn't), and my meal would have been the same price had it not been restaurant week.
2food	food	Our waiter snubbed us when we asked if there was dessert (there wasn't), and my meal would have been the same price had it not been restaurant week.
2price	price	Our waiter snubbed us when we asked if there was dessert (there wasn't), and my meal would have been the same price had it not been restaurant week.
2food	food	Actually she want to eat sushi, but their staff reject to serve it.
1staff	staff	Actually she want to eat sushi, but their staff reject to serve it.
2miscellaneous	miscellaneous	26 seats also has the most reasonable prices in NYC, it is a true gem.
3price	price	26 seats also has the most reasonable prices in NYC, it is a true gem.
