labels,key_words,review
AMBIENCE,3 seating,"short and sweet – seating is great:it's romantic,cozy and private."
GENERAL,3 seating,"short and sweet – seating is great:it's romantic,cozy and private."
AMBIENCE,3 boths,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.
GENERAL,3 boths,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.
SERVICE,3 service,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.
GENERAL,3 service,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.
FOOD,2 food,The food was ok and fair nothing to go crazy.
QUALITY,2 food,The food was ok and fair nothing to go crazy.
AMBIENCE,3 looks,Over all the looks of the place exceeds the actual meals.
GENERAL,3 looks,Over all the looks of the place exceeds the actual meals.
RESTAURANT,1 restaurant,So what you really end up paying for is the restaurant not the food.
PRICES,1 restaurant,So what you really end up paying for is the restaurant not the food.
RESTAURANT,1 NEG,Will prob. not return but it is a great dinning experience to try atleast once.
GENERAL,1 NEG,Will prob. not return but it is a great dinning experience to try atleast once.
RESTAURANT,3 NEG,Impressed...
GENERAL,3 NEG,Impressed...
FOOD,3 food,Subtle food and service
QUALITY,3 food,Subtle food and service
SERVICE,3 service,Noodle pudding is exactly the type of service and food I enjoy.
GENERAL,3 service,Noodle pudding is exactly the type of service and food I enjoy.
SERVICE,3 Greg,"Servers are all different, Greg is my favorite."
GENERAL,3 Greg,"Servers are all different, Greg is my favorite."
SERVICE,3 server,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner."
GENERAL,3 server,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner."
SERVICE,3 runner,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.
GENERAL,3 runner,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.
FOOD,3 food,Prices are fair across the board for both food and bev.
PRICES,3 food,Prices are fair across the board for both food and bev.
SERVICE,3 servers,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink."
GENERAL,3 servers,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink."
FOOD,3 dogs,amazing fresh dogs but best of all endless toppings!!!
QUALITY,3 dogs,amazing fresh dogs but best of all endless toppings!!!
FOOD,3 trimmings,this place had ALL the trimmings and i mean all.
STYLE_OPTIONS,3 trimmings,this place had ALL the trimmings and i mean all.
FOOD,3 NEG,"peppers, onions, relish, chilli, cheeses, you NAME it."
STYLE_OPTIONS,3 NEG,"peppers, onions, relish, chilli, cheeses, you NAME it."
RESTAURANT,3 place,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
GENERAL,3 place,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!
RESTAURANT,3 NEG,BEST DINING EXPERIENCE IN THE WEST VILLAGE!
GENERAL,3 NEG,BEST DINING EXPERIENCE IN THE WEST VILLAGE!
RESTAURANT,3 Casa La Femme,Stepping into Casa La Femme last night was a true experience unlike any other in New York!
GENERAL,3 Casa La Femme,Stepping into Casa La Femme last night was a true experience unlike any other in New York!
AMBIENCE,3 decor,Highly impressed from the decor to the food to the hospitality to the great night I had!
GENERAL,3 decor,Highly impressed from the decor to the food to the hospitality to the great night I had!
DRINKS,3 cocktail with Citrus Vodka and lemon and lime juice and mint leaves,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!
QUALITY,3 cocktail with Citrus Vodka and lemon and lime juice and mint leaves,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!
FOOD,3 Food,"Food took some time to prepare, all worth waiting for."
QUALITY,3 Food,"Food took some time to prepare, all worth waiting for."
AMBIENCE,3 belly dancing show,We were drawn into the belly dancing show that captivated the crowd.
GENERAL,3 belly dancing show,We were drawn into the belly dancing show that captivated the crowd.
RESTAURANT,3 restaurant,I never write on these sites but this restaurant is def worth commending!
GENERAL,3 restaurant,I never write on these sites but this restaurant is def worth commending!
RESTAURANT,3 NEG,Great find in the West Village!
GENERAL,3 NEG,Great find in the West Village!
FOOD,1 food,Maggot in the food!
QUALITY,1 food,Maggot in the food!
FOOD,3 menu,"The menu looked great, and the waiter was very nice, but when the food came, it was average."
STYLE_OPTIONS,3 menu,"The menu looked great, and the waiter was very nice, but when the food came, it was average."
FOOD,1 mushroom sauce,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom."
QUALITY,1 mushroom sauce,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom."
SERVICE,3 manager,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for)."
GENERAL,3 manager,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for)."
SERVICE,1 NEG,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it."
GENERAL,1 NEG,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it."
SERVICE,1 manager,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession."
GENERAL,1 manager,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession."
SERVICE,1 NEG,We paid and left because we didn't feel like arguing any more.
GENERAL,1 NEG,We paid and left because we didn't feel like arguing any more.
FOOD,1 food,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food."
QUALITY,1 food,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food."
RESTAURANT,3 restaurant,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service."
MISCELLANEOUS,3 restaurant,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service."
FOOD,1 NEG,Unhygienic
QUALITY,1 NEG,Unhygienic
RESTAURANT,1 NEG,I do not recommend.
GENERAL,1 NEG,I do not recommend.
FOOD,1 food,I got hair in my food 2 times of then !
QUALITY,1 food,I got hair in my food 2 times of then !
RESTAURANT,3 place,"Great place, great value."
GENERAL,3 place,"Great place, great value."
FOOD,3 food,"The food is flavorful, plentiful and reasonably priced."
QUALITY,3 food,"The food is flavorful, plentiful and reasonably priced."
AMBIENCE,3 atmosphere,The atmosphere is relaxed and casual.
GENERAL,3 atmosphere,The atmosphere is relaxed and casual.
RESTAURANT,3 place,It's a great place to order from or sit-in.
MISCELLANEOUS,3 place,It's a great place to order from or sit-in.
RESTAURANT,3 NEG,Awesome
GENERAL,3 NEG,Awesome
RESTAURANT,3 NEG,"Inexpensive, unassuming, great time!"
PRICES,3 NEG,"Inexpensive, unassuming, great time!"
FOOD,3 Sushi,Sushi experience was unbelievable with my fiance.
QUALITY,3 Sushi,Sushi experience was unbelievable with my fiance.
RESTAURANT,3 NEG,Try it!
GENERAL,3 NEG,Try it!
RESTAURANT,3 NEG,Very pleased
GENERAL,3 NEG,Very pleased
FOOD,3 rolls,Good creative rolls!
QUALITY,3 rolls,Good creative rolls!
RESTAURANT,3 Yamato,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much."
MISCELLANEOUS,3 Yamato,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much."
FOOD,3 rolls,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling."
QUALITY,3 rolls,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling."
FOOD,3 dessert,"One special roll and one regular roll is enough to fill you up, but save room for dessert!"
QUALITY,3 dessert,"One special roll and one regular roll is enough to fill you up, but save room for dessert!"
FOOD,3 banana chocolate dessert,"They have a delicious banana chocolate dessert, as well as a great green tea tempura."
QUALITY,3 banana chocolate dessert,"They have a delicious banana chocolate dessert, as well as a great green tea tempura."
FOOD,3 appetizers,The appetizers are also delicious!
QUALITY,3 appetizers,The appetizers are also delicious!
FOOD,3 food,Amazing food.
QUALITY,3 food,Amazing food.
AMBIENCE,1 interior,Mazing interior.
GENERAL,1 interior,Mazing interior.
FOOD,3 food,Great food!
QUALITY,3 food,Great food!
FOOD,3 modern Japanese,I've had my fair share of modern Japanese and this spot delivers.
QUALITY,3 modern Japanese,I've had my fair share of modern Japanese and this spot delivers.
AMBIENCE,1 atmosphere,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors."
GENERAL,1 atmosphere,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors."
AMBIENCE,1 NEG,"If you're into being lost when you're just five feet from your table then hey, that's a good thing."
GENERAL,1 NEG,"If you're into being lost when you're just five feet from your table then hey, that's a good thing."
FOOD,3 modern Japanese food,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
QUALITY,3 modern Japanese food,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.
FOOD,3 Indo Chinese food,"Indo Chinese food, pretty good..."
QUALITY,3 Indo Chinese food,"Indo Chinese food, pretty good..."
AMBIENCE,2 place,Not a very fancy place but very good Chinese style Indian food.
GENERAL,2 place,Not a very fancy place but very good Chinese style Indian food.
FOOD,3 chicken lollipop,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken."
QUALITY,3 chicken lollipop,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken."
FOOD,1 food,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily."
QUALITY,1 food,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily."
RESTAURANT,3 NEG,Still we keep going back :)
GENERAL,3 NEG,Still we keep going back :)
FOOD,1 food,I was speechless by the horrible food.
QUALITY,1 food,I was speechless by the horrible food.
FOOD,1 food,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing."
QUALITY,1 food,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing."
SERVICE,1 chef,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation)."
GENERAL,1 chef,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation)."
RESTAURANT,1 NEG,"I was so stunned, and I left the dinner hungry and majorly disappointing."
GENERAL,1 NEG,"I was so stunned, and I left the dinner hungry and majorly disappointing."
RESTAURANT,1 place,This place survives on reputation alone.
MISCELLANEOUS,1 place,This place survives on reputation alone.
RESTAURANT,1 NEG,I will NEVER return.
GENERAL,1 NEG,I will NEVER return.
RESTAURANT,3 NEG,Best In ALL of NYC
GENERAL,3 NEG,Best In ALL of NYC
RESTAURANT,3 restaurant,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn..."
GENERAL,3 restaurant,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn..."
FOOD,3 food,"for 7 years they have put out the most tasty, most delicious food and kept it that way..."
QUALITY,3 food,"for 7 years they have put out the most tasty, most delicious food and kept it that way..."
RESTAURANT,3 NEG,"never swaying, never a bad meal, never bad service..."
GENERAL,3 NEG,"never swaying, never a bad meal, never bad service..."
RESTAURANT,3 NEG,you should travel from the Bronx to try it...
GENERAL,3 NEG,you should travel from the Bronx to try it...
FOOD,3 food,"great food, great wine list, great service in a great neighborhood..."
QUALITY,3 food,"great food, great wine list, great service in a great neighborhood..."
FOOD,3 NEG,so delicious!!!!!!
QUALITY,3 NEG,so delicious!!!!!!
RESTAURANT,3 Patsy's Pizza,Patsy's Pizza = true love
GENERAL,3 Patsy's Pizza,Patsy's Pizza = true love
FOOD,3 pizza,Hands down the best pizza on the planet.
QUALITY,3 pizza,Hands down the best pizza on the planet.
FOOD,3 NEG,"In about 12 minutes, the thing is gone."
QUALITY,3 NEG,"In about 12 minutes, the thing is gone."
FOOD,3 hot dogs,great hot dogs..
QUALITY,3 hot dogs,great hot dogs..
FOOD,3 hot dogs,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
QUALITY,3 hot dogs,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.
FOOD,3 toppings,great toppings definitely a place you need to check out for late night munchies or a mid day boost!
QUALITY,3 toppings,great toppings definitely a place you need to check out for late night munchies or a mid day boost!
FOOD,3 NEG,great taste
QUALITY,3 NEG,great taste
FOOD,3 NEG,"Great, original taste."
QUALITY,3 NEG,"Great, original taste."
FOOD,1 dishes,"For me dishes a little oily, but overall dining experience good."
QUALITY,1 dishes,"For me dishes a little oily, but overall dining experience good."
SERVICE,3 service,Helpful service and average price per dish $10.
GENERAL,3 service,Helpful service and average price per dish $10.
AMBIENCE,1 decor,The only thing that strikes you is the decor?(not very pleasant).
GENERAL,1 decor,The only thing that strikes you is the decor?(not very pleasant).
FOOD,3 food,great food
QUALITY,3 food,great food
FOOD,3 indian chinese food,This place has great indian chinese food.
QUALITY,3 indian chinese food,This place has great indian chinese food.
FOOD,3 NEG,The flavors are amazing and the value is phenomenal.
QUALITY,3 NEG,The flavors are amazing and the value is phenomenal.
RESTAURANT,1 place,"Be prepared to wait, because the place is pretty tiny."
MISCELLANEOUS,1 place,"Be prepared to wait, because the place is pretty tiny."
RESTAURANT,2 NEG,"Also, they do not take credit card so come with cash!"
MISCELLANEOUS,2 NEG,"Also, they do not take credit card so come with cash!"
AMBIENCE,1 place,"Even though the place is not beautiful, the food speaks for itself."
GENERAL,1 place,"Even though the place is not beautiful, the food speaks for itself."
FOOD,3 Indian Chinese,"Best Indian Chinese in the city, by far!"
QUALITY,3 Indian Chinese,"Best Indian Chinese in the city, by far!"
RESTAURANT,3 NEG,AMAZING MY FAVORITE!!!
GENERAL,3 NEG,AMAZING MY FAVORITE!!!
RESTAURANT,3 Village Underground,"I came across Village Underground by accident, now I go there all the time."
GENERAL,3 Village Underground,"I came across Village Underground by accident, now I go there all the time."
DRINKS,3 martinis,The martinis are amazing and very fairly priced.
QUALITY,3 martinis,The martinis are amazing and very fairly priced.
SERVICE,3 SERVICE,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC."
GENERAL,3 SERVICE,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC."
AMBIENCE,3 DJ,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back."
GENERAL,3 DJ,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back."
SERVICE,3 NEG,You can get a table without a reservation if you get there early I they don't make you by bottles.
GENERAL,3 NEG,You can get a table without a reservation if you get there early I they don't make you by bottles.
SERVICE,3 NEG,Which lets face it....at times it's a good thing.
GENERAL,3 NEG,Which lets face it....at times it's a good thing.
RESTAURANT,3 NEG,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
PRICES,3 NEG,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!
RESTAURANT,3 NEG,Highly recommended!
GENERAL,3 NEG,Highly recommended!
RESTAURANT,3 NEG,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)"
GENERAL,3 NEG,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)"
FOOD,3 menu,Everything on the menu is great. 
QUALITY,3 menu,Everything on the menu is great. 
RESTAURANT,3 establishment,This establishment is the real deal. 
GENERAL,3 establishment,This establishment is the real deal. 
AMBIENCE,3 NEG,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait."
GENERAL,3 NEG,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait."
FOOD,1 dinner for two,But $500 for a dinner for two that didn't include Wine?
PRICES,1 dinner for two,But $500 for a dinner for two that didn't include Wine?
FOOD,3 appetizers,"Look, the appetizers were really good."
QUALITY,3 appetizers,"Look, the appetizers were really good."
FOOD,3 entree,The entree was also very good.
QUALITY,3 entree,The entree was also very good.
FOOD,1 NEG,"Can't argue about that, but they are clearly over priced."
PRICES,1 NEG,"Can't argue about that, but they are clearly over priced."
AMBIENCE,2 environment,What you are paying for is the environment and the name.
GENERAL,2 environment,What you are paying for is the environment and the name.
AMBIENCE,3 place,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while."
GENERAL,3 place,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while."
FOOD,1 NEG,Which of course is not real Kobe but Wagyu beef.
QUALITY,1 NEG,Which of course is not real Kobe but Wagyu beef.
RESTAURANT,1 NEG,Surprised that a place of this caliber would advertise it as Kobe.
MISCELLANEOUS,1 NEG,Surprised that a place of this caliber would advertise it as Kobe.
FOOD,2 Vanison,Vanison was good but not amazing.
QUALITY,2 Vanison,Vanison was good but not amazing.
FOOD,3 Bison,Bison was quite excellent however.
QUALITY,3 Bison,Bison was quite excellent however.
FOOD,1 Dessert,Dessert: pure disaster.
QUALITY,1 Dessert,Dessert: pure disaster.
FOOD,1 NEG,Just not good at all.
QUALITY,1 NEG,Just not good at all.
FOOD,1 NEG,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.
STYLE_OPTIONS,1 NEG,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.
RESTAURANT,1 restaurant,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it."
PRICES,1 restaurant,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it."
RESTAURANT,2 The Four Seasons,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say I've been to the four seasons restaurant."
MISCELLANEOUS,2 The Four Seasons,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say I've been to the four seasons restaurant."
RESTAURANT,1 NEG,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it."
GENERAL,1 NEG,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it."
FOOD,3 food,"All in all, the food was great (except for the dessserts)."
QUALITY,3 food,"All in all, the food was great (except for the dessserts)."
AMBIENCE,2 environment,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.
GENERAL,2 environment,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.
FOOD,1 food,"If you are going for the food, it will not be worth it."
QUALITY,1 food,"If you are going for the food, it will not be worth it."
SERVICE,1 service,"You would think they would make up for it with service, sadly, no."
GENERAL,1 service,"You would think they would make up for it with service, sadly, no."
SERVICE,1 Service,"Service was just ok, it is not what you'd expect for $500."
GENERAL,1 Service,"Service was just ok, it is not what you'd expect for $500."
RESTAURANT,1 NEG,Terrible Waste of money.. scammers
GENERAL,1 NEG,Terrible Waste of money.. scammers
RESTAURANT,1 Casa La Femme,I agree that dining at Casa La Femme is like no other dining experience!
GENERAL,1 Casa La Femme,I agree that dining at Casa La Femme is like no other dining experience!
RESTAURANT,1 NEG,I am actually offended to have spent so much money on such a bad experience.
GENERAL,1 NEG,I am actually offended to have spent so much money on such a bad experience.
RESTAURANT,1 Casa La Femme,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.
GENERAL,1 Casa La Femme,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.
RESTAURANT,1 NEG,"Our visit their to say the least, was an unpleasant and costly experience!"
GENERAL,1 NEG,"Our visit their to say the least, was an unpleasant and costly experience!"
RESTAURANT,1 NEG,And even more so unpleasant because it was so costly for such an unpleasant experience.
GENERAL,1 NEG,And even more so unpleasant because it was so costly for such an unpleasant experience.
SERVICE,2 wait,We did arrive late for our reservation so I can not complain too much about the wait for a table.
GENERAL,2 wait,We did arrive late for our reservation so I can not complain too much about the wait for a table.
SERVICE,1 NEG,Although we were told 10-15 minutes and it was more like 45 minutes.
GENERAL,1 NEG,Although we were told 10-15 minutes and it was more like 45 minutes.
RESTAURANT,3 NEG,We were ushered to the bar to wait momentarily and upon arrival were so excited.
GENERAL,3 NEG,We were ushered to the bar to wait momentarily and upon arrival were so excited.
AMBIENCE,3 place,The place is beautiful!
GENERAL,3 place,The place is beautiful!
SERVICE,3 hostess,The hostess was very pleasant.
GENERAL,3 hostess,The hostess was very pleasant.
DRINKS,1 drinks,"However, our $14 drinks were were horrible!"
QUALITY,1 drinks,"However, our $14 drinks were were horrible!"
SERVICE,1 NEG,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!"
GENERAL,1 NEG,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!"
RESTAURANT,1 NEG,Our experience did not ever get any better.
GENERAL,1 NEG,Our experience did not ever get any better.
SERVICE,1 NEG,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
GENERAL,1 NEG,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.
SERVICE,1 waiter,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
GENERAL,1 waiter,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.
SERVICE,1 waiter,After the 4th time i asked again and the waiter than said after our dinner.
GENERAL,1 waiter,After the 4th time i asked again and the waiter than said after our dinner.
SERVICE,1 NEG,We asked for beverages and never received them.
GENERAL,1 NEG,We asked for beverages and never received them.
SERVICE,1 waiter,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
GENERAL,1 waiter,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
FOOD,1 chicken,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
QUALITY,1 chicken,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.
FOOD,1 dinner,I would not expect this for a $55 dinner.
QUALITY,1 dinner,I would not expect this for a $55 dinner.
SERVICE,1 NEG,By the time we finished our dinner we still had not received one beverage NOR hooka!
GENERAL,1 NEG,By the time we finished our dinner we still had not received one beverage NOR hooka!
SERVICE,1 NEG,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
GENERAL,1 NEG,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!
SERVICE,1 NEG,The only beverage we did receive was water in dirty glasses!
GENERAL,1 NEG,The only beverage we did receive was water in dirty glasses!
SERVICE,1 NEG,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
GENERAL,1 NEG,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.
FOOD,1 food,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!"
QUALITY,1 food,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!"
FOOD,1 meal,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
QUALITY,1 meal,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!
RESTAURANT,1 restaurant,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money."
GENERAL,1 restaurant,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money."
RESTAURANT,1 NEG,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
GENERAL,1 NEG,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!
RESTAURANT,1 NEG,I wish I COULD be refunded!
GENERAL,1 NEG,I wish I COULD be refunded!
RESTAURANT,1 NEG,Don't go with a larger group than 4! 
MISCELLANEOUS,1 NEG,Don't go with a larger group than 4! 
SERVICE,3 NEG,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us."
GENERAL,3 NEG,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us."
FOOD,2 menu,The menu is fairly simple without much descriptions. 
STYLE_OPTIONS,2 menu,The menu is fairly simple without much descriptions. 
DRINKS,1 beer,"There was no tap beer that evening, which was a disappointment. "
STYLE_OPTIONS,1 beer,"There was no tap beer that evening, which was a disappointment. "
DRINKS,1 selection of bottled beer,"Not much of a selection of bottled beer either, we went with Brahma. "
STYLE_OPTIONS,1 selection of bottled beer,"Not much of a selection of bottled beer either, we went with Brahma. "
FOOD,3 fried oysters and clams,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
QUALITY,3 fried oysters and clams,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). 
FOOD,2 lobster knuckles,"The lobster knuckles (special of the day) were ok, but pretty tasteless."
STYLE_OPTIONS,2 lobster knuckles,"The lobster knuckles (special of the day) were ok, but pretty tasteless."
FOOD,1 salt encrusted shrimp appetizer,I believe there were 2 shrimp in the salt encrusted shrimp appetizer. 
STYLE_OPTIONS,1 salt encrusted shrimp appetizer,I believe there were 2 shrimp in the salt encrusted shrimp appetizer. 
SERVICE,1 NEG,"She replied well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded. "
GENERAL,1 NEG,"She replied well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded. "
SERVICE,2 NEG,The food arrived in about 15 minutes. 
GENERAL,2 NEG,The food arrived in about 15 minutes. 
FOOD,3 Thai style Fried Sea Bass,I had the Thai style Fried Sea Bass...which was very good. 
QUALITY,3 Thai style Fried Sea Bass,I had the Thai style Fried Sea Bass...which was very good. 
FOOD,3 food,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! "
QUALITY,3 food,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! "
FOOD,3 lobster roll,I heard the lobster roll was excellent. 
QUALITY,3 lobster roll,I heard the lobster roll was excellent. 
SERVICE,1 NEG,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). "
GENERAL,1 NEG,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). "
FOOD,3 food,"All in all the food was good - a little on the expensive side, but fresh. "
QUALITY,3 food,"All in all the food was good - a little on the expensive side, but fresh. "
SERVICE,1 Service,Service not the friendliest to our large party! 
GENERAL,1 Service,Service not the friendliest to our large party! 
RESTAURANT,1 NEG,Probably would not go back here.
GENERAL,1 NEG,Probably would not go back here.
FOOD,3 Indian food,Great Indian food
QUALITY,3 Indian food,Great Indian food
FOOD,3 Food,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had."
QUALITY,3 Food,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had."
FOOD,2 Indian food,"Very normal Indian food, but done really well."
STYLE_OPTIONS,2 Indian food,"Very normal Indian food, but done really well."
RESTAURANT,3 place,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel."
GENERAL,3 place,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel."
SERVICE,1 waiters,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $."
GENERAL,1 waiters,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $."
SERVICE,1 NEG,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).
